tournament,placing_id,category,gender,age_class,weight_kg,weight_bound,rank,medal,fighter,country,club,weighed,result_source
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0073,Senior Women -60 kg,Women,Senior,60,under,1,gold,Michaela Reittbauer,Austria,,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0074,Senior Women -60 kg,Women,Senior,60,under,2,silver,Štefica Bubnjarid,,SK Kraljevec,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0075,Senior Women -60 kg,Women,Senior,60,under,3,bronze,Carina Greimel,Austria,,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0076,Senior Women -60 kg,Women,Senior,60,under,3,bronze,Agnes Menzel,Austria,,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0077,Senior Women -65 kg,Women,Senior,65,under,1,gold,Ivona Kocijan,,SK Omega Kneginec,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0078,Senior Women -65 kg,Women,Senior,65,under,2,silver,Jenny Nistelberger,Austria,,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0079,Senior Women -65 kg,Women,Senior,65,under,3,bronze,Danijela Milec,,SK Fight Club Kovačid,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0080,Senior Women -75 kg,Women,Senior,75,under,1,gold,Martina Žilić,,SK Čigra,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0081,Senior Women -75 kg,Women,Senior,75,under,2,silver,Krisztina David,Hungary,,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0082,Senior Men -60 kg,Men,Senior,60,under,1,gold,Alen Nokaj,,SK Čigra,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0083,Senior Men -60 kg,Men,Senior,60,under,2,silver,Andrei Potocean,Austria,,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0084,Senior Men -65 kg,Men,Senior,65,under,1,gold,Philipp Weisenhofer,Austria,,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0085,Senior Men -65 kg,Men,Senior,65,under,2,silver,Juraj Posilović,,SK Đidara,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0086,Senior Men -75 kg,Men,Senior,75,under,1,gold,Jakov Ivanek,,SK Đidara,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0087,Senior Men -75 kg,Men,Senior,75,under,2,silver,Robert Bodis,Hungary,,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0088,Senior Men -75 kg,Men,Senior,75,under,3,bronze,Matija Bočkaj,,SK Đidara,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0089,Senior Men +85 kg,Men,Senior,85,over,1,gold,Jadre PAVIČIĆ,,SK Kraljevec,,reported
crikvenica-savate-open-2018-senior,crikvenica-savate-open-2018-0090,Senior Men +85 kg,Men,Senior,85,over,2,silver,Tomislav Zeba,,SK Kraljevec,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0001,Junior Men -56 kg,Men,Junior,56,under,1,gold,David Klen,,SK Fight Club Kovačid,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0002,Junior Men -56 kg,Men,Junior,56,under,2,silver,Josip Cvetko,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0003,Junior Men -60 kg,Men,Junior,60,under,1,gold,Alen Ognjanovid,,SK Fight Club Kovačid,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0004,Junior Men -60 kg,Men,Junior,60,under,2,silver,Dominik Zakora,,SK Šan Garešnica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0005,Junior Men -60 kg,Men,Junior,60,under,3,bronze,Patrik Kotarski,,SK Šan Garešnica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0006,Junior Men -60 kg,Men,Junior,60,under,3,bronze,Filip Čukman,,SK Kobra,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0007,Junior Men -65 kg,Men,Junior,65,under,1,gold,Patrik Grđan,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0008,Junior Men -65 kg,Men,Junior,65,under,2,silver,Matej Kos,,SK Fight Club Kovačid,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0009,Junior Men -65 kg,Men,Junior,65,under,3,bronze,Leonardo Paska,,SK Fight Club Kovačid,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0010,Junior Men -65 kg,Men,Junior,65,under,3,bronze,Jurica Trninid,,SK Stubica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0011,Junior Men -70 kg,Men,Junior,70,under,1,gold,Juraj Primorac,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0012,Junior Men -70 kg,Men,Junior,70,under,2,silver,Matija Petrinić,,SK Stubica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0013,Junior Men -70 kg,Men,Junior,70,under,3,bronze,Dino Štefek,,SK Stubica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0014,Junior Men -70 kg,Men,Junior,70,under,3,bronze,Denis Fiket,,SK Đidara,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0015,Junior Men -75 kg,Men,Junior,75,under,1,gold,Jakov Ivanek,,SK Đidara,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0016,Junior Men -75 kg,Men,Junior,75,under,2,silver,Fran Sopić,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0017,Junior Men -75 kg,Men,Junior,75,under,3,bronze,Karlo Vrtar,,SK Fight Club Kovačid,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0018,Junior Men -85 kg,Men,Junior,85,under,1,gold,Luka Sakač,,SK Fight Club Kovačid,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0019,Junior Men -85 kg,Men,Junior,85,under,2,silver,Tomislav Komar,,SK Šimunec Gym,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0020,Junior Men +85 kg,Men,Junior,85,over,1,gold,Borna Vukovič,,SK Fight Club Kovačid,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0021,Junior Men +85 kg,Men,Junior,85,over,2,silver,Petar Sakač,,SK Fight Club Kovačid,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0022,Junior Women -48 kg,Women,Junior,48,under,1,gold,Helena Beljak,,SK Stubica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0023,Junior Women -48 kg,Women,Junior,48,under,2,silver,Veronika Benčid,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0024,Junior Women -48 kg,Women,Junior,48,under,3,bronze,Elena Pizek,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0025,Junior Women -52 kg,Women,Junior,52,under,1,gold,Antonia Sokolić,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0026,Junior Women -52 kg,Women,Junior,52,under,2,silver,Meri Novak,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0027,Junior Women -52 kg,Women,Junior,52,under,3,bronze,Elena Šestak,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0028,Junior Women -52 kg,Women,Junior,52,under,3,bronze,Petra Rožman,,SK Đidara,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0029,Junior Women -56 kg,Women,Junior,56,under,1,gold,Sandra Slunjski,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0030,Junior Women -56 kg,Women,Junior,56,under,2,silver,Tamara Gašpert,,SK Đidara,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0031,Junior Women -56 kg,Women,Junior,56,under,3,bronze,Kristina Tušak,,SK Đidara,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0032,Junior Women -65 kg,Women,Junior,65,under,1,gold,Karla Novak,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-junior,savate-hrvatska-assaut-juniors-seniors-2017-0033,Junior Women -65 kg,Women,Junior,65,under,2,silver,Nadia Domjan,,SK Reful,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0034,Senior Men -65 kg,Men,Senior,65,under,1,gold,Nikola Lenardid,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0035,Senior Men -65 kg,Men,Senior,65,under,2,silver,Neven Travaš,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0036,Senior Men -70 kg,Men,Senior,70,under,1,gold,Dario Boroša,,SK Stubica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0037,Senior Men -70 kg,Men,Senior,70,under,2,silver,Željko Jurak,,SK Đidara,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0038,Senior Men -70 kg,Men,Senior,70,under,3,bronze,Marko Haramustek,,SK Stubica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0039,Senior Men -70 kg,Men,Senior,70,under,3,bronze,Ivan Mladenović,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0040,Senior Men -75 kg,Men,Senior,75,under,1,gold,Ivan Klanjčid,,SK Stubica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0041,Senior Men -75 kg,Men,Senior,75,under,2,silver,Željko Radelid,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0042,Senior Men -85 kg,Men,Senior,85,under,1,gold,Miroslav Tustid,,SK Stubica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0043,Senior Men -85 kg,Men,Senior,85,under,2,silver,Marko Vrbanec,,SK Đidara,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0044,Senior Men -85 kg,Men,Senior,85,under,3,bronze,Antonio Rukavina,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0045,Senior Men -85 kg,Men,Senior,85,under,3,bronze,Danijel Kruljec,,SK Stubica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0046,Senior Men -85 kg,Men,Senior,85,under,1,gold,Mario Bukal,,SK Čigra,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0047,Senior Men -85 kg,Men,Senior,85,under,2,silver,Matej Lebo,,SK Jean Michel Nicollier,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0048,Senior Men -85 kg,Men,Senior,85,under,3,bronze,Jadre PAVIČIĆ,,SK Kraljevec,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0049,Senior Men -85 kg,Men,Senior,85,under,3,bronze,Marko Gospočić,,SK Stubica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0050,Senior Men +85 kg,Men,Senior,85,over,1,gold,Zdenko Mirt,,SK Stubica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0051,Senior Men +85 kg,Men,Senior,85,over,2,silver,Matija Blažinić,,SK Stubica,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0052,Senior Men +85 kg,Men,Senior,85,over,3,bronze,Josip Gruid,,SK Kraljevec,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0053,Senior Men +85 kg,Men,Senior,85,over,3,bronze,Ivan Barbir,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0054,Senior Women -56 kg,Women,Senior,56,under,1,gold,Kristina Sokolić,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0055,Senior Women -56 kg,Women,Senior,56,under,2,silver,Tajana Koščak,,SK Omega Varaždin,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0056,Senior Women -56 kg,Women,Senior,56,under,3,bronze,Ivančica Martinić,,SK Đidara,,reported
savate-hrvatska-assaut-juniors-seniors-2017-senior,savate-hrvatska-assaut-juniors-seniors-2017-0057,Senior Women -56 kg,Women,Senior,56,under,3,bronze,Ančica Anđelid,,SK Jean Michel Nicollier,,reported
savate-hrvatska-cup-assaut-2017-younger-cadet,savate-hrvatska-cup-assaut-2017-0001,Younger Cadet Men -25 kg,Men,Younger Cadet,25,under,1,gold,Alen Tuk,,SK Fight Club Kovačid,,reported
savate-hrvatska-cup-assaut-2017-younger-cadet,savate-hrvatska-cup-assaut-2017-0002,Younger Cadet Men -25 kg,Men,Younger Cadet,25,under,2,silver,Petar Hudoletnjak,,SK Fight Club Kovačid,,reported
savate-hrvatska-cup-assaut-2017-younger-cadet,savate-hrvatska-cup-assaut-2017-0003,Younger Cadet Men -30 kg,Men,Younger Cadet,30,under,1,gold,Jan Mikulić,,SK Reful,,reported
savate-hrvatska-cup-assaut-2017-younger-cadet,savate-hrvatska-cup-assaut-2017-0004,Younger Cadet Men -30 kg,Men,Younger Cadet,30,under,2,silver,Mihael Bingula,,SK Kobra,,reported
savate-hrvatska-cup-assaut-2017-younger-cadet,savate-hrvatska-cup-assaut-2017-0005,Younger Cadet Men -30 kg,Men,Younger Cadet,30,under,3,bronze,Vanja Bunić,,SK Omega Varaždin,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0006,Cadet Women -30 kg,Women,Cadet,30,under,1,gold,Tonka Grabar,,SK Omega Varaždin,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0007,Cadet Women -30 kg,Women,Cadet,30,under,2,silver,Lana Lukinec,,SK Omega Kneginec,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0008,Cadet Men -30 kg,Men,Cadet,30,under,1,gold,Ivor Belcar,,SK Šimunec Gym,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0009,Cadet Men -30 kg,Men,Cadet,30,under,2,silver,Ivan Črnila,,SK Fight Club Kovačid,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0010,Cadet Men -40 kg,Men,Cadet,40,under,1,gold,Lovro Cepanec,,SK Fight Club Kovačid,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0011,Cadet Men -40 kg,Men,Cadet,40,under,2,silver,Ivan Miljković,,SK Omega Varaždin,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0012,Cadet Men -40 kg,Men,Cadet,40,under,3,bronze,Dorijan Slunjski,,SK Omega Varaždin,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0013,Cadet Men -40 kg,Men,Cadet,40,under,3,bronze,Marko Crnčec,,SK Šimunec Gym,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0014,Cadet Men -45 kg,Men,Cadet,45,under,1,gold,Simon Barbir,,SK Fight Club Kovačid,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0015,Cadet Men -45 kg,Men,Cadet,45,under,2,silver,Marko Gužvinec,,SK Omega Varaždin,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0016,Cadet Men -50 kg,Men,Cadet,50,under,1,gold,Niko Težački,,Sk Omega Varaždin,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0017,Cadet Men -50 kg,Men,Cadet,50,under,2,silver,Saša Gužvinec,,SK Omega Varaždin,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0018,Cadet Men -50 kg,Men,Cadet,50,under,3,bronze,Filip Salaj,,SK Šan,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0019,Cadet Men -55 kg,Men,Cadet,55,under,1,gold,Leon Šibid,,SK Fight Club Kovačid,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0020,Cadet Men -55 kg,Men,Cadet,55,under,2,silver,Frano Vlah,,SK Fight Club Kovačid,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0021,Cadet Men -60 kg,Men,Cadet,60,under,1,gold,Leo Čvrk,,SK Omega Varaždin,,reported
savate-hrvatska-cup-assaut-2017-cadet,savate-hrvatska-cup-assaut-2017-0022,Cadet Men -60 kg,Men,Cadet,60,under,2,silver,Valentino Sanjin Đuranec,,SK Omega Kneginec,,reported
savate-hrvatska-cup-assaut-2017-older-cadet,savate-hrvatska-cup-assaut-2017-0023,Older Cadet Women -45 kg,Women,Older Cadet,45,under,1,gold,Nika SPOLJARIC,,SK Omega Varaždin,,reported
savate-hrvatska-cup-assaut-2017-older-cadet,savate-hrvatska-cup-assaut-2017-0024,Older Cadet Women -45 kg,Women,Older Cadet,45,under,2,silver,Petra Mikulić,,SK Reful,,reported
savate-hrvatska-cup-assaut-2017-older-cadet,savate-hrvatska-cup-assaut-2017-0025,Older Cadet Men -40 kg,Men,Older Cadet,40,under,1,gold,Borna Tuk,,SK Fight Club Kovačid,,reported
savate-hrvatska-cup-assaut-2017-older-cadet,savate-hrvatska-cup-assaut-2017-0026,Older Cadet Men -40 kg,Men,Older Cadet,40,under,2,silver,Emanuel Pikutić,,SK Fight Club Kovačid,,reported
savate-hrvatska-cup-assaut-2017-older-cadet,savate-hrvatska-cup-assaut-2017-0027,Older Cadet Men -65 kg,Men,Older Cadet,65,under,1,gold,Jan Benček,,SK Omega Varaždin,,reported
savate-hrvatska-cup-assaut-2017-older-cadet,savate-hrvatska-cup-assaut-2017-0028,Older Cadet Men -65 kg,Men,Older Cadet,65,under,2,silver,Janko Kralj,,SK Fight Club Kovačid,,reported
savate-hrvatska-cup-assaut-2017-older-cadet,savate-hrvatska-cup-assaut-2017-0029,Older Cadet Men -65 kg,Men,Older Cadet,65,under,3,bronze,Emanuel Težački,,SK Omega Kneginec,,reported
savate-hrvatska-cup-assaut-2017-older-cadet,savate-hrvatska-cup-assaut-2017-0030,Older Cadet Men +75 kg,Men,Older Cadet,75,over,1,gold,Matija Bingula,,SK Kobra,,reported
savate-hrvatska-cup-assaut-2017-older-cadet,savate-hrvatska-cup-assaut-2017-0031,Older Cadet Men +75 kg,Men,Older Cadet,75,over,2,silver,Emanuel Šprem,,SK Fight Club Kovačid,,reported
savate-hrvatska-cup-assaut-2017-junior,savate-hrvatska-cup-assaut-2017-0032,Junior Women -56 kg,Women,Junior,56,under,1,gold,Sandra Slunjski,,SK Omega Varaždin,,reported
savate-hrvatska-cup-assaut-2017-junior,savate-hrvatska-cup-assaut-2017-0033,Junior Women -56 kg,Women,Junior,56,under,2,silver,Antonia Sokolić,,SK Omega Varaždin,,reported
savate-hrvatska-cup-assaut-2017-junior,savate-hrvatska-cup-assaut-2017-0034,Junior Men -56 kg,Men,Junior,56,under,1,gold,Robert. M. Parreno,,SK Šimunec Gym,,reported
